,Time,RPM,MPH,Throttle,Load,Fuel Status
2454,12:33:50.803808,1747,36.6687383468,23.529411764699997,44.7058823529,200
2455,12:33:51.154708,1748,37.2902423866,23.529411764699997,44.7058823529,200
2456,12:33:51.504128,1753,37.2902423866,23.137254902,44.31372549020001,200
2457,12:33:51.874975,1758,37.2902423866,23.529411764699997,44.7058823529,200
2458,12:33:52.234204,1764,37.2902423866,23.529411764699997,44.31372549020001,200
2459,12:33:52.573708,1773,37.2902423866,23.529411764699997,44.31372549020001,200
2460,12:33:52.923308,1771,37.2902423866,23.529411764699997,44.31372549020001,200
2461,12:33:53.347933,1780,37.9117464264,23.529411764699997,44.7058823529,200
2462,12:33:53.674732,1783,37.9117464264,23.529411764699997,44.7058823529,200
2463,12:33:54.26116,1790,37.9117464264,23.529411764699997,44.7058823529,200
2464,12:33:54.392531,1792,37.9117464264,23.529411764699997,44.31372549020001,200
2465,12:33:54.744471,1799,37.9117464264,23.529411764699997,43.9215686275,200
2466,12:33:55.168103,1803,37.9117464264,23.529411764699997,43.9215686275,200
2467,12:33:55.494669,1806,38.5332504661,23.529411764699997,43.5294117647,200
2468,12:33:55.874328,1814,38.5332504661,23.529411764699997,43.137254901999995,200
2469,12:33:56.218005,1814,38.5332504661,23.529411764699997,43.137254901999995,200
2470,12:33:56.544681,1823,38.5332504661,23.529411764699997,43.5294117647,200
2471,12:33:56.923932,1827,38.5332504661,26.2745098039,53.7254901961,200
2472,12:33:57.244935,1832,38.5332504661,28.6274509804,56.0784313725,200
2473,12:33:57.615035,1850,39.1547545059,29.0196078431,58.8235294118,200
2474,12:33:57.963837,1851,39.1547545059,27.450980392199998,49.803921568599996,200
2475,12:33:58.314346,1866,39.7762585457,25.4901960784,47.8431372549,200
2476,12:33:58.737989,1870,39.7762585457,24.705882352899998,47.4509803922,200
2477,12:33:59.64566,1879,39.7762585457,24.705882352899998,46.6666666667,200
2478,12:33:59.444078,1885,39.7762585457,24.705882352899998,46.6666666667,200
2479,12:33:59.764849,1890,39.7762585457,24.705882352899998,46.6666666667,200
2480,12:34:0.114376,1892,40.397762585500004,24.705882352899998,46.2745098039,200
2481,12:34:0.493719,1899,40.397762585500004,24.705882352899998,46.2745098039,200
2482,12:34:0.838437,1907,40.397762585500004,24.705882352899998,46.2745098039,200
2483,12:34:1.187955,1911,40.397762585500004,24.705882352899998,46.2745098039,200
2484,12:34:1.513324,1913,40.397762585500004,24.705882352899998,46.6666666667,200
2485,12:34:1.894114,1921,40.397762585500004,25.8823529412,49.803921568599996,200
2486,12:34:2.234760,1929,40.397762585500004,26.6666666667,53.7254901961,200
2487,12:34:2.658168,1937,41.0192666252,37.2549019608,71.3725490196,200
2488,12:34:2.983575,1964,41.640770665,60.7843137255,83.9215686275,200
2489,12:34:3.333256,1966,41.640770665,83.5294117647,84.3137254902,200
2490,12:34:3.703799,1998,42.2622747048,69.8039215686,74.5098039216,200
2491,12:34:4.64718,2017,42.8837787446,33.725490196100004,61.568627451000005,200
2492,12:34:4.423982,2033,42.8837787446,27.450980392199998,50.196078431400004,200
2493,12:34:4.805010,2043,43.5052827843,25.4901960784,48.6274509804,200
2494,12:34:5.178013,2056,43.5052827843,51.7647058824,88.62745098040001,200
2495,12:34:5.503851,2067,44.1267868241,83.5294117647,89.01960784309999,200
2496,12:34:5.854407,2092,44.1267868241,83.5294117647,83.137254902,400
2497,12:34:6.233937,2475,44.1267868241,23.529411764699997,11.7647058824,400
2498,12:34:6.553489,2209,44.7482908639,29.0196078431,85.8823529412,400
2499,12:34:6.928196,1821,44.7482908639,78.0392156863,76.862745098,400
2500,12:34:7.253692,1848,44.7482908639,60.392156862700006,69.8039215686,200
2501,12:34:7.603176,1865,45.3697949037,59.2156862745,71.3725490196,200
2502,12:34:7.977728,1880,45.3697949037,50.196078431400004,71.7647058824,200
2503,12:34:8.304690,1883,45.991298943400004,41.176470588200004,71.3725490196,200
2504,12:34:8.683955,1899,45.991298943400004,40.7843137255,73.3333333333,200
2505,12:34:9.27476,1912,46.6128029832,40.3921568627,72.9411764706,200
2506,12:34:9.384035,1924,46.6128029832,40.0,72.1568627451,200
2507,12:34:9.727792,1929,47.234307023,39.6078431373,72.1568627451,200
2508,12:34:10.77265,1945,46.6128029832,38.039215686300004,68.6274509804,200
2509,12:34:10.428222,1952,47.234307023,36.4705882353,67.0588235294,200
2510,12:34:10.753823,1961,47.8558110628,36.0784313725,66.6666666667,200
2511,12:34:11.94437,1969,47.8558110628,36.0784313725,65.4901960784,200
2512,12:34:11.434346,1977,47.8558110628,31.764705882399998,55.68627450979999,200
2513,12:34:11.775921,1982,48.4773151025,27.450980392199998,51.7647058824,200
2514,12:34:12.114179,1987,48.4773151025,27.0588235294,52.5490196078,200
2515,12:34:12.444857,1989,48.4773151025,26.6666666667,52.5490196078,200
2516,12:34:12.783248,1995,49.098819142299995,26.2745098039,44.7058823529,200
2517,12:34:13.132527,1984,48.4773151025,23.137254902,36.0784313725,200
2518,12:34:13.444721,1993,48.4773151025,22.745098039200002,34.9019607843,200
2519,12:34:13.775261,1985,48.4773151025,22.3529411765,34.509803921599996,200
2520,12:34:14.114768,1983,48.4773151025,22.3529411765,33.725490196100004,200
2521,12:34:14.464313,1979,48.4773151025,22.3529411765,34.1176470588,200
2522,12:34:14.813857,1976,47.8558110628,22.3529411765,34.1176470588,200
2523,12:34:15.164441,1972,48.4773151025,22.3529411765,34.509803921599996,200
2524,12:34:15.513918,1972,47.8558110628,22.3529411765,34.1176470588,200
2525,12:34:15.865896,1966,47.8558110628,22.3529411765,34.1176470588,200
2526,12:34:16.195561,1963,47.8558110628,22.3529411765,34.509803921599996,200
2527,12:34:16.544938,1961,47.8558110628,22.3529411765,34.509803921599996,200
2528,12:34:16.910593,1957,47.8558110628,22.3529411765,35.6862745098,200
2529,12:34:17.235504,1955,47.8558110628,22.3529411765,36.4705882353,200
2530,12:34:17.564768,1951,47.234307023,22.3529411765,36.4705882353,200
2531,12:34:17.914429,1951,47.234307023,22.3529411765,36.0784313725,200
2532,12:34:18.267475,1947,47.234307023,22.3529411765,36.0784313725,200
2533,12:34:18.618619,1945,47.234307023,22.3529411765,36.4705882353,200
2534,12:34:18.967898,1942,47.234307023,22.3529411765,37.2549019608,200
2535,12:34:19.294850,1943,47.234307023,22.3529411765,36.862745098000005,200
2536,12:34:19.674131,1941,47.234307023,22.3529411765,36.862745098000005,200
2537,12:34:19.994927,1938,47.234307023,22.3529411765,36.0784313725,200
2538,12:34:20.374327,1939,47.234307023,21.568627450999998,28.235294117600002,200
2539,12:34:20.693886,1932,47.234307023,21.1764705882,28.235294117600002,200
2540,12:34:21.44412,1925,46.6128029832,20.7843137255,28.235294117600002,200
2541,12:34:21.424056,1920,46.6128029832,20.7843137255,28.235294117600002,200
2542,12:34:21.768684,1919,46.6128029832,20.7843137255,26.2745098039,200
2543,12:34:22.118242,1913,46.6128029832,19.2156862745,15.6862745098,200
2544,12:34:22.467441,1890,45.991298943400004,16.862745097999998,11.372549019600001,200
2545,12:34:22.818464,1890,45.991298943400004,16.862745097999998,12.5490196078,400
2546,12:34:23.163865,1870,45.3697949037,16.862745097999998,12.1568627451,400
2547,12:34:23.524341,1861,44.7482908639,17.254901960799998,12.5490196078,400
2548,12:34:23.863923,1842,44.7482908639,17.254901960799998,13.333333333299999,400
2549,12:34:24.214479,1823,44.1267868241,17.6470588235,13.333333333299999,400
2550,12:34:24.637961,1804,43.5052827843,17.6470588235,13.725490196099999,400
2551,12:34:24.988687,1789,43.5052827843,17.6470588235,13.725490196099999,400
2552,12:34:25.337935,1779,42.8837787446,17.6470588235,13.725490196099999,400
2553,12:34:25.689075,1758,42.8837787446,17.6470588235,13.333333333299999,400
2554,12:34:26.38340,1740,42.2622747048,17.6470588235,13.333333333299999,400
2555,12:34:26.388029,1723,41.640770665,17.6470588235,14.117647058800001,400
2556,12:34:26.738601,1707,41.640770665,17.6470588235,14.117647058800001,400
2557,12:34:27.88006,1700,41.640770665,18.0392156863,17.254901960799998,400
2558,12:34:27.438820,1716,41.0192666252,18.8235294118,20.7843137255,400
2559,12:34:27.788082,1685,41.0192666252,19.6078431373,21.9607843137,400
2560,12:34:28.126146,1681,40.397762585500004,20.0,23.9215686275,400
2561,12:34:28.494233,1672,40.397762585500004,20.3921568627,25.4901960784,200
2562,12:34:28.838857,1667,40.397762585500004,20.7843137255,27.450980392199998,200
